utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5536, 1621, 5611, 3, 5]","[2, 5462, 935, 5844, 5564, 3080, 3, 241, 7201, 5590, 3, 5]","[2, 1924, 6973, 1704, 3063, 3, 5]","[2, 5926, 6502, 1863, 2988, 119, 3, 5]","[2, 1924, 1528, 3200, 3080, 5930, 3, 5613, 227, 5866, 6366, 5953, 3, 5]",옷 살돈은 있음 [SEP] 같이 갈 사람이 없는거지 [SEP] 
"[2, 5462, 935, 5844, 5564, 3080, 3, 241, 7201, 5590, 3, 5]","[2, 1924, 6973, 1704, 3063, 3, 5]","[2, 5926, 6502, 1863, 2988, 119, 3, 5]","[2, 1924, 1528, 3200, 3080, 5930, 3, 5613, 227, 5866, 6366, 5953, 3, 5]","[2, 539, 6502, 5632, 3, 2734, 3135, 5977, 134, 3, 5]",난 돈이 없어 [SEP] 퓨전할까? [SEP] 
"[2, 1924, 6973, 1704, 3063, 3, 5]","[2, 5926, 6502, 1863, 2988, 119, 3, 5]","[2, 1924, 1528, 3200, 3080, 5930, 3, 5613, 227, 5866, 6366, 5953, 3, 5]","[2, 539, 6502, 5632, 3, 2734, 3135, 5977, 134, 3, 5]","[2, 134, 134, 1268, 5925, 2931, 134, 3, 5]",?? 뭔 소리야? [SEP] 
"[2, 5926, 6502, 1863, 2988, 119, 3, 5]","[2, 1924, 1528, 3200, 3080, 5930, 3, 5613, 227, 5866, 6366, 5953, 3, 5]","[2, 539, 6502, 5632, 3, 2734, 3135, 5977, 134, 3, 5]","[2, 134, 134, 1268, 5925, 2931, 134, 3, 5]","[2, 584, 6271, 6619, 539, 6502, 1863, 5969, 3, 2774, 2975, 2976, 1934, 3640, 3082, 3352, 3, 5]",넌 친구가 없고 난 돈이 없으니 [SEP] 합치면 완벽해짐 [SEP] 
"[2, 1924, 1528, 3200, 3080, 5930, 3, 5613, 227, 5866, 6366, 5953, 3, 5]","[2, 539, 6502, 5632, 3, 2734, 3135, 5977, 134, 3, 5]","[2, 134, 134, 1268, 5925, 2931, 134, 3, 5]","[2, 584, 6271, 6619, 539, 6502, 1863, 5969, 3, 2774, 2975, 2976, 1934, 3640, 3082, 3352, 3, 5]","[2, 5699, 2947, 265, 6000, 3, 6971, 5613, 1924, 1372, 6262, 2976, 3, 2162, 5623, 3048, 3, 1945, 2932, 5536, 2963, 238, 3063, 3, 5]",뭐라는 거얔ㅋㅋㅋ [SEP] 너랑 같이 옷 보러가면 [SEP] 좀 힘들듯 [SEP] 왠지 그럴거 같음 [SEP] 
"[2, 539, 6502, 5632, 3, 2734, 3135, 5977, 134, 3, 5]","[2, 134, 134, 1268, 5925, 2931, 134, 3, 5]","[2, 584, 6271, 6619, 539, 6502, 1863, 5969, 3, 2774, 2975, 2976, 1934, 3640, 3082, 3352, 3, 5]","[2, 5699, 2947, 265, 6000, 3, 6971, 5613, 1924, 1372, 6262, 2976, 3, 2162, 5623, 3048, 3, 1945, 2932, 5536, 2963, 238, 3063, 3, 5]","[2, 5601, 6311, 2932, 134, 3, 5]",무슨 의미지? [SEP] 
"[2, 134, 134, 1268, 5925, 2931, 134, 3, 5]","[2, 584, 6271, 6619, 539, 6502, 1863, 5969, 3, 2774, 2975, 2976, 1934, 3640, 3082, 3352, 3, 5]","[2, 5699, 2947, 265, 6000, 3, 6971, 5613, 1924, 1372, 6262, 2976, 3, 2162, 5623, 3048, 3, 1945, 2932, 5536, 2963, 238, 3063, 3, 5]","[2, 5601, 6311, 2932, 134, 3, 5]","[2, 832, 2977, 5781, 1924, 2954, 2994, 6363, 3, 1924, 3080, 5799, 2960, 6461, 6120, 260, 629, 871, 3, 5]",두마리가 옷보러 가면 [SEP] 옷은 안보고 다른거 하면서 걍 놀 듯 [SEP] 
"[2, 584, 6271, 6619, 539, 6502, 1863, 5969, 3, 2774, 2975, 2976, 1934, 3640, 3082, 3352, 3, 5]","[2, 5699, 2947, 265, 6000, 3, 6971, 5613, 1924, 1372, 6262, 2976, 3, 2162, 5623, 3048, 3, 1945, 2932, 5536, 2963, 238, 3063, 3, 5]","[2, 5601, 6311, 2932, 134, 3, 5]","[2, 832, 2977, 5781, 1924, 2954, 2994, 6363, 3, 1924, 3080, 5799, 2960, 6461, 6120, 260, 629, 871, 3, 5]","[2, 5577, 6296, 7190, 3055, 2989, 6397, 5447, 3, 5]",너도 니가 개새끼인건 아냐ㅋㅋ [SEP] 
"[2, 5699, 2947, 265, 6000, 3, 6971, 5613, 1924, 1372, 6262, 2976, 3, 2162, 5623, 3048, 3, 1945, 2932, 5536, 2963, 238, 3063, 3, 5]","[2, 5601, 6311, 2932, 134, 3, 5]","[2, 832, 2977, 5781, 1924, 2954, 2994, 6363, 3, 1924, 3080, 5799, 2960, 6461, 6120, 260, 629, 871, 3, 5]","[2, 5577, 6296, 7190, 3055, 2989, 6397, 5447, 3, 5]","[2, 5562, 542, 7190, 2974, 6444, 3159, 5545, 3, 5466, 6974, 2967, 6898, 2925, 3, 6365, 3310, 499, 503, 2950, 3, 5873, 2965, 5538, 5494, 7830, 2706, 2965, 2087, 2960, 5750, 2965, 2496, 5449, 3, 6, 2059, 7580, 6860, 2931, 3, 6333, 2950, 2599, 1372, 3386, 2930, 5492, 3, 1850, 5515, 5635, 2976, 5648, 2932, 5500, 3, 6546, 852, 4952, 2925, 6880, 2086, 3, 5]",너가 날 개새끼로 저장했잖아 [SEP] 오늘 새벽에 일어났어 [SEP] 무서운 꿈 꿔서 [SEP] 연락을 해야겠다 싶어서 폰을 잡고 카톡을 켰는데 [SEP] 유희정이 앞에 있는거야 [SEP] 들어가서 톡 보낼려다가 [SEP] 얘한테 보내면 안돼지 하고 [SEP] 이불 뒤짚어 쓰고 잠 [SEP] 
"[2, 5601, 6311, 2932, 134, 3, 5]","[2, 832, 2977, 5781, 1924, 2954, 2994, 6363, 3, 1924, 3080, 5799, 2960, 6461, 6120, 260, 629, 871, 3, 5]","[2, 5577, 6296, 7190, 3055, 2989, 6397, 5447, 3, 5]","[2, 5562, 542, 7190, 2974, 6444, 3159, 5545, 3, 5466, 6974, 2967, 6898, 2925, 3, 6365, 3310, 499, 503, 2950, 3, 5873, 2965, 5538, 5494, 7830, 2706, 2965, 2087, 2960, 5750, 2965, 2496, 5449, 3, 6, 2059, 7580, 6860, 2931, 3, 6333, 2950, 2599, 1372, 3386, 2930, 5492, 3, 1850, 5515, 5635, 2976, 5648, 2932, 5500, 3, 6546, 852, 4952, 2925, 6880, 2086, 3, 5]","[2, 7580, 6166, 5523, 1268, 3192, 2936, 2931, 3, 5]",앞에 있다는게 뭔호라야 [SEP] 
"[2, 832, 2977, 5781, 1924, 2954, 2994, 6363, 3, 1924, 3080, 5799, 2960, 6461, 6120, 260, 629, 871, 3, 5]","[2, 5577, 6296, 7190, 3055, 2989, 6397, 5447, 3, 5]","[2, 5562, 542, 7190, 2974, 6444, 3159, 5545, 3, 5466, 6974, 2967, 6898, 2925, 3, 6365, 3310, 499, 503, 2950, 3, 5873, 2965, 5538, 5494, 7830, 2706, 2965, 2087, 2960, 5750, 2965, 2496, 5449, 3, 6, 2059, 7580, 6860, 2931, 3, 6333, 2950, 2599, 1372, 3386, 2930, 5492, 3, 1850, 5515, 5635, 2976, 5648, 2932, 5500, 3, 6546, 852, 4952, 2925, 6880, 2086, 3, 5]","[2, 7580, 6166, 5523, 1268, 3192, 2936, 2931, 3, 5]","[2, 260, 2599, 2490, 2950, 3, 2136, 2374, 5461, 1372, 3098, 5479, 3, 5]",걍 톡 켜서 [SEP] 젤 첨으로 보였다고 [SEP] 
"[2, 5577, 6296, 7190, 3055, 2989, 6397, 5447, 3, 5]","[2, 5562, 542, 7190, 2974, 6444, 3159, 5545, 3, 5466, 6974, 2967, 6898, 2925, 3, 6365, 3310, 499, 503, 2950, 3, 5873, 2965, 5538, 5494, 7830, 2706, 2965, 2087, 2960, 5750, 2965, 2496, 5449, 3, 6, 2059, 7580, 6860, 2931, 3, 6333, 2950, 2599, 1372, 3386, 2930, 5492, 3, 1850, 5515, 5635, 2976, 5648, 2932, 5500, 3, 6546, 852, 4952, 2925, 6880, 2086, 3, 5]","[2, 7580, 6166, 5523, 1268, 3192, 2936, 2931, 3, 5]","[2, 260, 2599, 2490, 2950, 3, 2136, 2374, 5461, 1372, 3098, 5479, 3, 5]","[2, 5549, 2849, 3082, 3082, 3, 5506, 5829, 2970, 5545, 3, 558, 5718, 6406, 2950, 2849, 3082, 2992, 6312, 3, 5]",얼른 화해해 [SEP] 내일 시험이잖아 [SEP] 낼 일찍 만나서 화해하던가 [SEP] 
"[2, 5562, 542, 7190, 2974, 6444, 3159, 5545, 3, 5466, 6974, 2967, 6898, 2925, 3, 6365, 3310, 499, 503, 2950, 3, 5873, 2965, 5538, 5494, 7830, 2706, 2965, 2087, 2960, 5750, 2965, 2496, 5449, 3, 6, 2059, 7580, 6860, 2931, 3, 6333, 2950, 2599, 1372, 3386, 2930, 5492, 3, 1850, 5515, 5635, 2976, 5648, 2932, 5500, 3, 6546, 852, 4952, 2925, 6880, 2086, 3, 5]","[2, 7580, 6166, 5523, 1268, 3192, 2936, 2931, 3, 5]","[2, 260, 2599, 2490, 2950, 3, 2136, 2374, 5461, 1372, 3098, 5479, 3, 5]","[2, 5549, 2849, 3082, 3082, 3, 5506, 5829, 2970, 5545, 3, 558, 5718, 6406, 2950, 2849, 3082, 2992, 6312, 3, 5]","[2, 7679, 5476, 3, 5]",일요일이야 [SEP] 
"[2, 7580, 6166, 5523, 1268, 3192, 2936, 2931, 3, 5]","[2, 260, 2599, 2490, 2950, 3, 2136, 2374, 5461, 1372, 3098, 5479, 3, 5]","[2, 5549, 2849, 3082, 3082, 3, 5506, 5829, 2970, 5545, 3, 558, 5718, 6406, 2950, 2849, 3082, 2992, 6312, 3, 5]","[2, 7679, 5476, 3, 5]","[2, 5485, 5560, 7259, 3, 5]",그럼 그렇게 하렴 [SEP] 
"[2, 260, 2599, 2490, 2950, 3, 2136, 2374, 5461, 1372, 3098, 5479, 3, 5]","[2, 5549, 2849, 3082, 3082, 3, 5506, 5829, 2970, 5545, 3, 558, 5718, 6406, 2950, 2849, 3082, 2992, 6312, 3, 5]","[2, 7679, 5476, 3, 5]","[2, 5485, 5560, 7259, 3, 5]","[2, 7679, 2967, 6745, 2946, 1931, 2936, 3, 5]",일요일에 시내나 와라 [SEP] 
"[2, 5549, 2849, 3082, 3082, 3, 5506, 5829, 2970, 5545, 3, 558, 5718, 6406, 2950, 2849, 3082, 2992, 6312, 3, 5]","[2, 7679, 5476, 3, 5]","[2, 5485, 5560, 7259, 3, 5]","[2, 7679, 2967, 6745, 2946, 1931, 2936, 3, 5]","[2, 5829, 3316, 3077, 3481, 3, 5]",시험본다매 [SEP] 
"[2, 7679, 5476, 3, 5]","[2, 5485, 5560, 7259, 3, 5]","[2, 7679, 2967, 6745, 2946, 1931, 2936, 3, 5]","[2, 5829, 3316, 3077, 3481, 3, 5]","[2, 5829, 5641, 3553, 3, 7449, 2967, 629, 2993, 3, 5]",시험 시발꺼 [SEP] 토요일에 놀까 [SEP] 
"[2, 5485, 5560, 7259, 3, 5]","[2, 7679, 2967, 6745, 2946, 1931, 2936, 3, 5]","[2, 5829, 3316, 3077, 3481, 3, 5]","[2, 5829, 5641, 3553, 3, 7449, 2967, 629, 2993, 3, 5]","[2, 539, 2598, 3175, 6688, 3, 5]",난 토욜 안됨 [SEP] 
"[2, 7679, 2967, 6745, 2946, 1931, 2936, 3, 5]","[2, 5829, 3316, 3077, 3481, 3, 5]","[2, 5829, 5641, 3553, 3, 7449, 2967, 629, 2993, 3, 5]","[2, 539, 2598, 3175, 6688, 3, 5]","[2, 7679, 170, 3042, 3, 5829, 6680, 629, 3136, 3, 5]",일요일 ㄱㄱ [SEP] 시험 끝나고 놀자 [SEP] 
"[2, 5829, 3316, 3077, 3481, 3, 5]","[2, 5829, 5641, 3553, 3, 7449, 2967, 629, 2993, 3, 5]","[2, 539, 2598, 3175, 6688, 3, 5]","[2, 7679, 170, 3042, 3, 5829, 6680, 629, 3136, 3, 5]","[2, 7514, 6536, 3, 5]",고려해볼게 [SEP] 
"[2, 5829, 5641, 3553, 3, 7449, 2967, 629, 2993, 3, 5]","[2, 539, 2598, 3175, 6688, 3, 5]","[2, 7679, 170, 3042, 3, 5829, 6680, 629, 3136, 3, 5]","[2, 7514, 6536, 3, 5]","[2, 7514, 3079, 5735, 3, 5612, 2932, 7621, 134, 3, 5]",고려대학교 [SEP] 재밋지 않음? [SEP] 
"[2, 539, 2598, 3175, 6688, 3, 5]","[2, 7679, 170, 3042, 3, 5829, 6680, 629, 3136, 3, 5]","[2, 7514, 6536, 3, 5]","[2, 7514, 3079, 5735, 3, 5612, 2932, 7621, 134, 3, 5]","[2, 6, 1370, 5447, 3, 5]",김나연병ㅋㅋ [SEP] 
"[2, 7679, 170, 3042, 3, 5829, 6680, 629, 3136, 3, 5]","[2, 7514, 6536, 3, 5]","[2, 7514, 3079, 5735, 3, 5612, 2932, 7621, 134, 3, 5]","[2, 6, 1370, 5447, 3, 5]","[2, 268, 6039, 3, 6, 5500, 1795, 3337, 5499, 3, 1268, 973, 5760, 7109, 3, 5]",건 아니고 [SEP] 김나연 하고 안친해서 [SEP] 뭔 뜻인지 모름 [SEP] 
"[2, 7514, 6536, 3, 5]","[2, 7514, 3079, 5735, 3, 5612, 2932, 7621, 134, 3, 5]","[2, 6, 1370, 5447, 3, 5]","[2, 268, 6039, 3, 6, 5500, 1795, 3337, 5499, 3, 1268, 973, 5760, 7109, 3, 5]","[2, 5522, 2443, 5479, 3, 5]",존나 친다고 [SEP] 
"[2, 7514, 3079, 5735, 3, 5612, 2932, 7621, 134, 3, 5]","[2, 6, 1370, 5447, 3, 5]","[2, 268, 6039, 3, 6, 5500, 1795, 3337, 5499, 3, 1268, 973, 5760, 7109, 3, 5]","[2, 5522, 2443, 5479, 3, 5]","[2, 5458, 2443, 3218, 2970, 1863, 2984, 2925, 3, 5]",내가 친목이 없잖어 [SEP] 
"[2, 6, 1370, 5447, 3, 5]","[2, 268, 6039, 3, 6, 5500, 1795, 3337, 5499, 3, 1268, 973, 5760, 7109, 3, 5]","[2, 5522, 2443, 5479, 3, 5]","[2, 5458, 2443, 3218, 2970, 1863, 2984, 2925, 3, 5]","[2, 6704, 5637, 5481, 3, 5]",자랑이다ㅎㅎ [SEP] 
"[2, 268, 6039, 3, 6, 5500, 1795, 3337, 5499, 3, 1268, 973, 5760, 7109, 3, 5]","[2, 5522, 2443, 5479, 3, 5]","[2, 5458, 2443, 3218, 2970, 1863, 2984, 2925, 3, 5]","[2, 6704, 5637, 5481, 3, 5]","[2, 6271, 6509, 6140, 1863, 3125, 5969, 3507, 3, 5]",친구가 한명 밖에 없었으니싸 [SEP] 
"[2, 5522, 2443, 5479, 3, 5]","[2, 5458, 2443, 3218, 2970, 1863, 2984, 2925, 3, 5]","[2, 6704, 5637, 5481, 3, 5]","[2, 6271, 6509, 6140, 1863, 3125, 5969, 3507, 3, 5]","[2, 2235, 3111, 2970, 3003, 5447, 3, 5616, 5464, 3, 5]",지랑이냐ㅋㅋ [SEP] ㅎㅎ 그래 [SEP] 
"[2, 5458, 2443, 3218, 2970, 1863, 2984, 2925, 3, 5]","[2, 6704, 5637, 5481, 3, 5]","[2, 6271, 6509, 6140, 1863, 3125, 5969, 3507, 3, 5]","[2, 2235, 3111, 2970, 3003, 5447, 3, 5616, 5464, 3, 5]","[2, 6, 6509, 1505, 5958, 3063, 3, 5]",유희정 한명 뿐이었음 [SEP] 
"[2, 6704, 5637, 5481, 3, 5]","[2, 6271, 6509, 6140, 1863, 3125, 5969, 3507, 3, 5]","[2, 2235, 3111, 2970, 3003, 5447, 3, 5616, 5464, 3, 5]","[2, 6, 6509, 1505, 5958, 3063, 3, 5]","[2, 6210, 6685, 2931, 3, 539, 832, 3417, 3343, 3417, 5873, 5586, 3, 2059, 7133, 6366, 6833, 123, 123, 134, 3, 5513, 5459, 6928, 5464, 7462, 7498, 3, 6001, 5609, 3344, 2999, 3, 5]",좋겠다 새끼야 [SEP] 난 두루두루 연락하는데 [SEP] 이성이 없는 친구랑..? [SEP] 그래서 나도 점점 그래되는거같음 [SEP] ㅈㄴ 정신산만 [SEP] 
"[2, 6271, 6509, 6140, 1863, 3125, 5969, 3507, 3, 5]","[2, 2235, 3111, 2970, 3003, 5447, 3, 5616, 5464, 3, 5]","[2, 6, 6509, 1505, 5958, 3063, 3, 5]","[2, 6210, 6685, 2931, 3, 539, 832, 3417, 3343, 3417, 5873, 5586, 3, 2059, 7133, 6366, 6833, 123, 123, 134, 3, 5513, 5459, 6928, 5464, 7462, 7498, 3, 6001, 5609, 3344, 2999, 3, 5]","[2, 290, 5531, 2947, 7477, 3, 707, 1888, 3337, 2970, 2773, 3, 5]",겜 친구는 많은데 [SEP] 니 여친이 함 [SEP] 
"[2, 2235, 3111, 2970, 3003, 5447, 3, 5616, 5464, 3, 5]","[2, 6, 6509, 1505, 5958, 3063, 3, 5]","[2, 6210, 6685, 2931, 3, 539, 832, 3417, 3343, 3417, 5873, 5586, 3, 2059, 7133, 6366, 6833, 123, 123, 134, 3, 5513, 5459, 6928, 5464, 7462, 7498, 3, 6001, 5609, 3344, 2999, 3, 5]","[2, 290, 5531, 2947, 7477, 3, 707, 1888, 3337, 2970, 2773, 3, 5]","[2, 5539, 7029, 5824, 3, 5528, 1694, 3082, 5469, 3, 5522, 6509, 6174, 764, 519, 2960, 555, 2926, 3151, 5552, 3, 1317, 3602, 2992, 5589, 3, 7248, 3005, 2067, 6037, 3, 5]",그건 하연이고 [SEP] 하면 심해에서 [SEP] 존나 한명이라도 더 끌고 내여오려고 [SEP] 발악하겠지 [SEP] 부모님도 잃을듯 [SEP] 
"[2, 6, 6509, 1505, 5958, 3063, 3, 5]","[2, 6210, 6685, 2931, 3, 539, 832, 3417, 3343, 3417, 5873, 5586, 3, 2059, 7133, 6366, 6833, 123, 123, 134, 3, 5513, 5459, 6928, 5464, 7462, 7498, 3, 6001, 5609, 3344, 2999, 3, 5]","[2, 290, 5531, 2947, 7477, 3, 707, 1888, 3337, 2970, 2773, 3, 5]","[2, 5539, 7029, 5824, 3, 5528, 1694, 3082, 5469, 3, 5522, 6509, 6174, 764, 519, 2960, 555, 2926, 3151, 5552, 3, 1317, 3602, 2992, 5589, 3, 7248, 3005, 2067, 6037, 3, 5]","[2, 7185, 5448, 3, 6, 6454, 290, 2781, 2936, 3, 5]",미쳤넼ㅋㅋㅋㅋ [SEP] 김나연이랑 겜 해라 [SEP] 
"[2, 6210, 6685, 2931, 3, 539, 832, 3417, 3343, 3417, 5873, 5586, 3, 2059, 7133, 6366, 6833, 123, 123, 134, 3, 5513, 5459, 6928, 5464, 7462, 7498, 3, 6001, 5609, 3344, 2999, 3, 5]","[2, 290, 5531, 2947, 7477, 3, 707, 1888, 3337, 2970, 2773, 3, 5]","[2, 5539, 7029, 5824, 3, 5528, 1694, 3082, 5469, 3, 5522, 6509, 6174, 764, 519, 2960, 555, 2926, 3151, 5552, 3, 1317, 3602, 2992, 5589, 3, 7248, 3005, 2067, 6037, 3, 5]","[2, 7185, 5448, 3, 6, 6454, 290, 2781, 2936, 3, 5]","[2, 6042, 2974, 1317, 3422, 5614, 119, 3, 5]",그정도로 발컨입니다! [SEP] 
"[2, 290, 5531, 2947, 7477, 3, 707, 1888, 3337, 2970, 2773, 3, 5]","[2, 5539, 7029, 5824, 3, 5528, 1694, 3082, 5469, 3, 5522, 6509, 6174, 764, 519, 2960, 555, 2926, 3151, 5552, 3, 1317, 3602, 2992, 5589, 3, 7248, 3005, 2067, 6037, 3, 5]","[2, 7185, 5448, 3, 6, 6454, 290, 2781, 2936, 3, 5]","[2, 6042, 2974, 1317, 3422, 5614, 119, 3, 5]","[2, 261, 2084, 5590, 2947, 779, 3, 1694, 3082, 2974, 519, 2925, 2928, 2930, 3323, 3, 5]",걔 잘한다는 데 [SEP] 심해로 끌어내려봐 [SEP] 
"[2, 5539, 7029, 5824, 3, 5528, 1694, 3082, 5469, 3, 5522, 6509, 6174, 764, 519, 2960, 555, 2926, 3151, 5552, 3, 1317, 3602, 2992, 5589, 3, 7248, 3005, 2067, 6037, 3, 5]","[2, 7185, 5448, 3, 6, 6454, 290, 2781, 2936, 3, 5]","[2, 6042, 2974, 1317, 3422, 5614, 119, 3, 5]","[2, 261, 2084, 5590, 2947, 779, 3, 1694, 3082, 2974, 519, 2925, 2928, 2930, 3323, 3, 5]","[2, 5485, 413, 6478, 536, 2183, 2996, 3411, 3, 160, 123, 151, 123, 158, 3, 5]",그럼 김나가 나 죽일걸 [SEP] R.I.P [SEP] 
"[2, 7185, 5448, 3, 6, 6454, 290, 2781, 2936, 3, 5]","[2, 6042, 2974, 1317, 3422, 5614, 119, 3, 5]","[2, 261, 2084, 5590, 2947, 779, 3, 1694, 3082, 2974, 519, 2925, 2928, 2930, 3323, 3, 5]","[2, 5485, 413, 6478, 536, 2183, 2996, 3411, 3, 160, 123, 151, 123, 158, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3521, 3, 5]",그럴 수 도 있겠다잉 [SEP] 
"[2, 6042, 2974, 1317, 3422, 5614, 119, 3, 5]","[2, 261, 2084, 5590, 2947, 779, 3, 1694, 3082, 2974, 519, 2925, 2928, 2930, 3323, 3, 5]","[2, 5485, 413, 6478, 536, 2183, 2996, 3411, 3, 160, 123, 151, 123, 158, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3521, 3, 5]","[2, 1831, 388, 3581, 2950, 3, 2064, 3175, 3451, 2967, 629, 6142, 1169, 6142, 3, 5]",야 그랴서 [SEP] 일욜날에 놀자고 말자고 [SEP] 
"[2, 261, 2084, 5590, 2947, 779, 3, 1694, 3082, 2974, 519, 2925, 2928, 2930, 3323, 3, 5]","[2, 5485, 413, 6478, 536, 2183, 2996, 3411, 3, 160, 123, 151, 123, 158, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3521, 3, 5]","[2, 1831, 388, 3581, 2950, 3, 2064, 3175, 3451, 2967, 629, 6142, 1169, 6142, 3, 5]","[2, 5825, 5624, 7596, 3, 5]",그때 기분봐서 [SEP] 
"[2, 5485, 413, 6478, 536, 2183, 2996, 3411, 3, 160, 123, 151, 123, 158, 3, 5]","[2, 5536, 1621, 797, 2071, 5494, 3521, 3, 5]","[2, 1831, 388, 3581, 2950, 3, 2064, 3175, 3451, 2967, 629, 6142, 1169, 6142, 3, 5]","[2, 5825, 5624, 7596, 3, 5]","[2, 6306, 5547, 3, 5]",미친놈인가 [SEP] 
"[2, 5536, 1621, 797, 2071, 5494, 3521, 3, 5]","[2, 1831, 388, 3581, 2950, 3, 2064, 3175, 3451, 2967, 629, 6142, 1169, 6142, 3, 5]","[2, 5825, 5624, 7596, 3, 5]","[2, 6306, 5547, 3, 5]","[2, 5825, 6023, 2157, 5475, 3, 5]",그때 기분이 조으면 [SEP] 
"[2, 1831, 388, 3581, 2950, 3, 2064, 3175, 3451, 2967, 629, 6142, 1169, 6142, 3, 5]","[2, 5825, 5624, 7596, 3, 5]","[2, 6306, 5547, 3, 5]","[2, 5825, 6023, 2157, 5475, 3, 5]","[2, 6306, 5447, 3, 5513, 6363, 3, 5]",미친놈ㅋㅋ [SEP] 그래서 가면 [SEP] 
"[2, 5825, 5624, 7596, 3, 5]","[2, 6306, 5547, 3, 5]","[2, 5825, 6023, 2157, 5475, 3, 5]","[2, 6306, 5447, 3, 5513, 6363, 3, 5]","[2, 836, 2999, 5982, 2344, 7488, 2988, 3, 5575, 6713, 3005, 1913, 5589, 3, 5]",둘만가면 참 좋겠죠 [SEP] 다른 사람들도 오겠지 [SEP] 
"[2, 6306, 5547, 3, 5]","[2, 5825, 6023, 2157, 5475, 3, 5]","[2, 6306, 5447, 3, 5513, 6363, 3, 5]","[2, 836, 2999, 5982, 2344, 7488, 2988, 3, 5575, 6713, 3005, 1913, 5589, 3, 5]","[2, 5483, 3171, 2942, 2839, 3088, 3, 6, 2059, 134, 3, 5]",우리들의 호구 [SEP] 익현이? [SEP] 
"[2, 5825, 6023, 2157, 5475, 3, 5]","[2, 6306, 5447, 3, 5513, 6363, 3, 5]","[2, 836, 2999, 5982, 2344, 7488, 2988, 3, 5575, 6713, 3005, 1913, 5589, 3, 5]","[2, 5483, 3171, 2942, 2839, 3088, 3, 6, 2059, 134, 3, 5]","[2, 388, 2839, 3088, 5585, 3232, 6750, 3, 2059, 2839, 3088, 2947, 7110, 723, 2781, 3591, 5473, 3, 5]",그 호구 괜찮긴 하네 [SEP] 이 호구는 뭐든 다 해줍니다 [SEP] 
"[2, 6306, 5447, 3, 5513, 6363, 3, 5]","[2, 836, 2999, 5982, 2344, 7488, 2988, 3, 5575, 6713, 3005, 1913, 5589, 3, 5]","[2, 5483, 3171, 2942, 2839, 3088, 3, 6, 2059, 134, 3, 5]","[2, 388, 2839, 3088, 5585, 3232, 6750, 3, 2059, 2839, 3088, 2947, 7110, 723, 2781, 3591, 5473, 3, 5]","[2, 2064, 3175, 2967, 629, 2963, 5707, 3, 5]",일욜에 놀거냐고 [SEP] 
"[2, 836, 2999, 5982, 2344, 7488, 2988, 3, 5575, 6713, 3005, 1913, 5589, 3, 5]","[2, 5483, 3171, 2942, 2839, 3088, 3, 6, 2059, 134, 3, 5]","[2, 388, 2839, 3088, 5585, 3232, 6750, 3, 2059, 2839, 3088, 2947, 7110, 723, 2781, 3591, 5473, 3, 5]","[2, 2064, 3175, 2967, 629, 2963, 5707, 3, 5]","[2, 5573, 1323, 2767, 3339, 6224, 3077, 3, 5]",어제 밥 한끼 먹었다 [SEP] 
"[2, 5483, 3171, 2942, 2839, 3088, 3, 6, 2059, 134, 3, 5]","[2, 388, 2839, 3088, 5585, 3232, 6750, 3, 2059, 2839, 3088, 2947, 7110, 723, 2781, 3591, 5473, 3, 5]","[2, 2064, 3175, 2967, 629, 2963, 5707, 3, 5]","[2, 5573, 1323, 2767, 3339, 6224, 3077, 3, 5]","[2, 5543, 391, 3445, 3179, 3151, 5494, 3, 5]",ㄹㅇ 근손실오겠다 [SEP] 
"[2, 388, 2839, 3088, 5585, 3232, 6750, 3, 2059, 2839, 3088, 2947, 7110, 723, 2781, 3591, 5473, 3, 5]","[2, 2064, 3175, 2967, 629, 2963, 5707, 3, 5]","[2, 5573, 1323, 2767, 3339, 6224, 3077, 3, 5]","[2, 5543, 391, 3445, 3179, 3151, 5494, 3, 5]","[2, 2656, 2970, 1839, 2934, 3352, 3, 5]",팔이 얇아짐 [SEP] 
"[2, 2064, 3175, 2967, 629, 2963, 5707, 3, 5]","[2, 5573, 1323, 2767, 3339, 6224, 3077, 3, 5]","[2, 5543, 391, 3445, 3179, 3151, 5494, 3, 5]","[2, 2656, 2970, 1839, 2934, 3352, 3, 5]","[2, 7139, 5488, 6199, 5447, 3, 5]",먹으라고 제발ㅋㅋ [SEP] 
"[2, 5573, 1323, 2767, 3339, 6224, 3077, 3, 5]","[2, 5543, 391, 3445, 3179, 3151, 5494, 3, 5]","[2, 2656, 2970, 1839, 2934, 3352, 3, 5]","[2, 7139, 5488, 6199, 5447, 3, 5]","[2, 5706, 1323, 7252, 3, 5]",방금 밥 먹음 [SEP] 
"[2, 5543, 391, 3445, 3179, 3151, 5494, 3, 5]","[2, 2656, 2970, 1839, 2934, 3352, 3, 5]","[2, 7139, 5488, 6199, 5447, 3, 5]","[2, 5706, 1323, 7252, 3, 5]","[2, 2183, 3097, 3531, 3135, 5502, 7139, 3039, 3, 5792, 2849, 3082, 5474, 3151, 3039, 3, 5]",죽기직전까지 먹으셈 [SEP] 가서 화해하고오셈 [SEP] 
